142676750,perfteacher3171307120005276@schlperf.com,RASHA120005276,ABADIR120005276,Montgomery,MA,1085,11784126,16v9q
142676771,perfteacher2218130712000263506@schlperf.com,RHONDA12000263506,ABRAMS12000263506,Camden,NJ,8102,23085294,16xx0
142676788,perfteacher21813071200004832@schlperf.com,MARK1200004832,ABBOTT1200004832,Seekonk,MA,2771,11862587,16vuq
142676805,perfteacher2218130712000263545@schlperf.com,TONY12000263545,ABRAMS12000263545,Northfield,NJ,8225,11792554,16xy1
142676820,perfteacher2618130712000273608@schlperf.com,SUSAN12000273608,ABRAMSON12000273608,Vineland,NJ,8360,11829579,16xzu
142676836,perfteacher3018130712000283764@schlperf.com,NAYA12000283764,ABREU12000283764,East Brunswick,NJ,8816,11800109,16y48
142676849,perfteacher33191307120002110170@schlperf.com,CHELSIE120002110170,ACKLEY120002110170,Oldtown,MD,21555,57603,17326
142676864,perfteacher2318130712000273680@schlperf.com,KAMI12000273680,ABRELL12000273680,Mercerville,NJ,8619,11887509,16y1r
142676882,perfteacher2518130712000273651@schlperf.com,EVELIO12000273651,ABREGO12000273651,Rocky Hill,NJ,8553,100240,16y13
142676899,perfteacher2818130712000263533@schlperf.com,SYLVIA12000263533,ABRAMS12000263533,Absecon,NJ,8205,78242,16xxo
142676916,perfteacher21813071200005946@schlperf.com,WILLIAM1200005946,ABBOTT1200005946,Amherst,NH,3031,155825,16vxx
142676934,perfteacher21813071200005962@schlperf.com,RENEE1200005962,ABBOUD1200005962,Mason,NH,3048,11840890,16vyc
142676953,perfteacher4018130712000344432@schlperf.com,LISA12000344432,ACCUARDI12000344432,Jamaica,NY,11434,214427,16ymp
142676973,perfteacher3218130712000273646@schlperf.com,AUSTIN12000273646,ABREGO12000273646,Princeton,NJ,8543,11857024,16y0w
142676992,perfteacher3218130712000273666@schlperf.com,NELDA12000273666,ABREGO12000273666,Trenton,NJ,8605,11854204,16y1g
142677013,perfteacher3318130712000586861@schlperf.com,DONNA12000586861,ADAIR12000586861,Luxor,PA,15662,196436,170i7
142677027,perfteacher218130712000061038@schlperf.com,DINA12000061038,ABDALLAH12000061038,Moultonborough,NH,3254,11894878,16w0f
142677047,perfteacher3618130712000586938@schlperf.com,JONI12000586938,ADAM12000586938,Mcintyre,PA,15756,168456,170ke
142677066,perfteacher2318130712000293881@schlperf.com,GINA12000293881,ABRUZZINO12000293881,New York,NY,10043,11859358,16y7g
142677084,perfteacher4018130712000354565@schlperf.com,SARAH12000354565,ACETO12000354565,Farmingville,NY,11738,11816383,16yqc
142677100,perfteacher218130712000061104@schlperf.com,ELYSE12000061104,ABDELLA12000061104,Munsonville,NH,3457,22997424,16w2b
142677120,perfteacher2618130712000293892@schlperf.com,LESLIE12000293892,ABRUZZO12000293892,New York,NY,10087,11888106,16y7q
142677137,perfteacher3418130712000283803@schlperf.com,CARRIE12000283803,ABRIGO12000283803,Fords,NJ,8863,347869,16y5e
142677152,perfteacher3818130712000324182@schlperf.com,JUANITA12000324182,ABUNDIZ12000324182,Pine Island,NY,10969,85274,16yfu
142677168,perfteacher2518130712000293923@schlperf.com,ANGELA12000293923,ABSHER12000293923,New York,NY,10131,325729,16y8l
142677184,perfteacher3718130712000314118@schlperf.com,KATHY12000314118,ABUBO12000314118,White Plains,NY,10607,11840890,16ye0
142677201,perfteacher3718130712000314141@schlperf.com,RAFAH12000314141,ABUHAYYEH12000314141,Bullville,NY,10915,11805271,16yeo
142677218,perfteacher4171307120005299@schlperf.com,ANDREA120005299,ABAJIAN120005299,Springfield,MA,1115,70965,16vad
142677236,perfteacher41713071200053111@schlperf.com,ANDREA1200053111,ABALLO1200053111,Springfield,MA,1152,84456,16vao
142677253,perfteacher2218130712000303991@schlperf.com,SARAH12000303991,ABSHIRE12000303991,Staten Island,NY,10301,11792554,16yaf
142677270,perfteacher2518130712000304033@schlperf.com,ANNETTE12000304033,ABT12000304033,Armonk,NY,10504,57603,16ybo
142677286,perfteacher2518130712000314053@schlperf.com,MELISSA12000314053,ABTS12000314053,Crugers,NY,10521,90881,16yc7
142677306,perfteacher3618130712000314147@schlperf.com,SAHERA12000314147,ABUKHAMIREH12000314147,Florida,NY,10921,11930380,16yet
142677323,perfteacher2518130712000314092@schlperf.com,AMAL12000314092,ABUSHAKRA12000314092,Pound Ridge,NY,10576,11857024,16yda
142677341,perfteacher3319130712000007241@schlperf.com,JULIE12000007241,ADAMIC12000007241,Bear Lake,PA,16402,84605,170sp
142677359,perfteacher3319130712000017262@schlperf.com,SUSAN12000017262,ADAMIK12000017262,Mckean,PA,16426,348707,170tf
142677378,perfteacher3218130712000314054@schlperf.com,MICHON12000314054,ABTS12000314054,Dobbs Ferry,NY,10522,11829579,16yc8
142677397,perfteacher3218130712000314075@schlperf.com,ALICIA12000314075,ABUSALEH12000314075,Millwood,NY,10546,80402,16ycw
142677415,perfteacher3218130712000314096@schlperf.com,ROBERTG.LEE12000314096,ABUACAN12000314096,Rye,NY,10580,168456,16yde
142677434,perfteacher2818130712000314060@schlperf.com,LUCKY12000314060,ABU12000314060,Harrison,NY,10528,44180,16yce
142677451,perfteacher3218130712000314132@schlperf.com,STEPHANIE12000314132,ABUGHANNAM12000314132,New Rochelle,NY,10805,11792553,16yee
142677469,perfteacher3218130712000314151@schlperf.com,HEBA12000314151,ABUKWAIK12000314151,Greenwood Lake,NY,10925,77386,16yex
142677486,perfteacher3418130712000324175@schlperf.com,ISABEL12000324175,ABUNDIS12000324175,Nyack,NY,10960,23085294,16yfl
142674932,perfteacher2118130712000344512@schlperf.com,KELLY12000344512,ACER12000344512,Far Rockaway,NY,11697,23206310,16you
142674950,perfteacher2218130712000334348@schlperf.com,MIKE12000334348,ACCENHOUR12000334348,Flushing,NY,11367,84456,16yke
142674969,perfteacher2171307120004916@schlperf.com,KARINA120004916,ABAD120004916,Amherst,MA,1003,84626,16v82
142674987,perfteacher1618130712000111702@schlperf.com,CHRISTINA12000111702,ABELAYE12000111702,Trevett,ME,4571,30084335,16wix
142675006,perfteacher1618130712000121723@schlperf.com,JANE12000121723,ABELEE12000121723,Columbia,ME,4623,11888106,16wji
142675025,perfteacher1618130712000121744@schlperf.com,ANN12000121744,ABELL12000121744,Stonington,ME,4645,84456,16wk2
142675044,perfteacher2171307120004926@schlperf.com,REBECCA120004926,ABAD120004926,Chicopee,MA,1013,98664,16v8b
142675063,perfteacher2171307120004928@schlperf.com,SHANNON120004928,ABAD120004928,Chicopee,MA,1020,190975,16v8f
142675083,perfteacher1718130712000121779@schlperf.com,LESLIE12000121779,ABELL12000121779,Robbinston,ME,4671,11755024,16wkz
142675103,perfteacher11813071200001584@schlperf.com,CAROL1200001584,ABBITT1200001584,Weymouth,MA,2191,237147,16vnw
142675121,perfteacher2218130712000121820@schlperf.com,ROSEMARIE12000121820,ABELLA12000121820,Winterville Plt,ME,4739,11937972,16wm7
142675137,perfteacher1718130712000131835@schlperf.com,MELODY12000131835,ABELLO12000131835,Island Falls,ME,4747,30085620,16wmk
142675156,perfteacher1818130712000121833@schlperf.com,GIRLIE12000121833,ABELLO12000121833,Lille,ME,4746,22997292,16wmj
142675174,perfteacher2171307120005048@schlperf.com,ALEXANDRA120005048,ABADIE120005048,Haydenville,MA,1039,39541,16v8x
142675194,perfteacher2171307120005151@schlperf.com,BEN120005151,ABADIE120005151,Holyoke,MA,1041,30085620,16v91
142675224,perfteacher2218130712000131913@schlperf.com,RANDY12000131913,ABENDROTH12000131913,Albion,ME,4910,373451,16wos
142675245,perfteacher1018130712000131936@schlperf.com,JOHNTON12000131936,ABER12000131936,Detroit,ME,4929,293074,16wpe
142675265,perfteacher1018130712000131956@schlperf.com,AMANDA12000131956,ABERCROMBIE12000131956,Mayfield Township,ME,4942,22997424,16wpy
142675283,perfteacher1318130712000142060@schlperf.com,KIRK12000142060,ABERNARTHY12000142060,West Brookfield,VT,5060,65692,16wsv
142675299,perfteacher2618130712000364686@schlperf.com,JOSE12000364686,ACEVEDO12000364686,Upton,NY,11973,156507,16yts
142675319,perfteacher2618130712000364704@schlperf.com,LIDIA12000364704,ACEVEDO12000364704,Ballston Lake,NY,12019,77386,16yua
142675337,perfteacher2218130712000142030@schlperf.com,AMANDA12000142030,ABERLE12000142030,Ascutney,VT,5030,359439,16ws0
142675351,perfteacher2118130712000152165@schlperf.com,PAM12000152165,ABERNATHY12000152165,Burlington,VT,5401,457272,16wvs
142675371,perfteacher2171307120005287@schlperf.com,NANCY120005287,ABAHAZY120005287,Worthington,MA,1098,22994414,16va0
142675397,perfteacher2118130712000152207@schlperf.com,TRISHA12000152207,ABERNATHY12000152207,Montgomery Center,VT,5471,11792554,16www
142675414,perfteacher1118130712000152142@schlperf.com,LESLIE12000152142,ABERNATHY12000152142,East Dummerston,VT,5346,57603,16wv4
142675436,perfteacher2418130712000152177@schlperf.com,RONALD12000152177,ABERNATHY12000152177,Lincoln,VT,5443,11812571,16ww2
142675457,perfteacher2318130712000152184@schlperf.com,SEAN12000152184,ABERNATHY12000152184,Colchester,VT,5449,422848,16wwb
142675473,perfteacher1118130712000152200@schlperf.com,TERESA12000152200,ABERNATHY12000152200,Jeffersonville,VT,5464,23002908,16wwq
142675493,perfteacher2318130712000162222@schlperf.com,HEATHER12000162222,ABERNETHY12000162222,Swanton,VT,5488,23002775,16wxe
142675515,perfteacher2218130712000152202@schlperf.com,THERESA12000152202,ABERNATHY12000152202,Jericho,VT,5465,214427,16wwt
142675536,perfteacher1718130712000162250@schlperf.com,TAMMY12000162250,ABERNETHY12000162250,East Calais,VT,5650,168535,16wy2
142675558,perfteacher2618130712000384930@schlperf.com,LAWRANCE12000384930,ACHEAMPONG12000384930,Kingston,NY,12402,11918028,16z0i
142675578,perfteacher2618130712000384943@schlperf.com,DONALD12000384943,ACHELPOHL12000384943,Cementon,NY,12414,53953,16z0v
142675603,perfteacher1818130712000162290@schlperf.com,BRYAN12000162290,ABEY12000162290,Mendon,VT,5701,23062923,16wzc
142675622,perfteacher1718130712000162330@schlperf.com,PAUL12000162330,ABEYTA12000162330,Pittsfield,VT,5762,428648,16x0a
142675643,perfteacher1418130712000162295@schlperf.com,LALI12000162295,ABEYCH12000162295,Bomoseen,VT,5732,239852,16wzd
142675661,perfteacher2018130712000182514@schlperf.com,KAREN12000182514,ABLE12000182514,Hartford,CT,6109,80402,16x5f
142675682,perfteacher1218130712000172453@schlperf.com,JOY12000172453,ABITZ12000172453,Bolton,CT,6043,218049,16x3u
142675702,perfteacher1318130712000182477@schlperf.com,LESLIE12000182477,ABLA12000182477,Somersville,CT,6072,11918028,16x4f
142675719,perfteacher1418130712000172376@schlperf.com,FATIN12000172376,ABID12000172376,Ferdinand,VT,5846,11894878,16x1n
142675737,perfteacher1518130712000172426@schlperf.com,LAURE12000172426,ABINADER12000172426,Melrose,CT,6016,11800109,16x30
142675760,perfteacher2418130712000182497@schlperf.com,BEIL12000182497,ABLE12000182497,West Simsbury,CT,6092,112297,16x4y
142675777,perfteacher2618130712000405119@schlperf.com,JILL12000405119,ACHTERKIRCH12000405119,Fallsburg,NY,12733,104865,16z5s
142675793,perfteacher1618130712000182516@schlperf.com,KATHY12000182516,ABLE12000182516,Hartford,CT,6110,11753037,16x5g
142675812,perfteacher2718130712000182529@schlperf.com,RICH12000182529,ABLE12000182529,Hartford,CT,6120,11784126,16x5u
142675833,perfteacher1218130712000192616@schlperf.com,ANGIE12000192616,ABNER12000192616,Windham,CT,6280,11862587,16x8a
142675850,perfteacher2718130712000405169@schlperf.com,JAMIE12000405169,ACKART12000405169,Wurtsboro,NY,12790,11829579,16z77
142675866,perfteacher3118130712000435494@schlperf.com,PHIL12000435494,ACKERMAN12000435494,Beaver Falls,NY,13305,579594,16zgb
142675883,perfteacher1818130712000182583@schlperf.com,PAT12000182583,ABLES12000182583,Coventry,CT,6238,11895480,16x7a
142675904,perfteacher1318130712000192670@schlperf.com,AMY12000192670,ABNEY12000192670,Colchester,CT,6415,11764494,16x9s
142675915,perfteacher1718130712000192649@schlperf.com,KENDRA12000192649,ABNER12000192649,Uncasville,CT,6382,11800109,16x98
142675932,perfteacher2918130712000435457@schlperf.com,LAUREL12000435457,ACKERMAN12000435457,West Monroe,NY,13167,11816383,16zf5
142675952,perfteacher2018130712000212855@schlperf.com,CHASITY12000212855,ABOULHOSN12000212855,Danbury,CT,6816,509797,16xev
142675973,perfteacher3118130712000445613@schlperf.com,JAMIE12000445613,ACKERSON12000445613,West Eaton,NY,13484,11806846,16zjj
142675991,perfteacher318130712000081251@schlperf.com,SAEED12000081251,ABDULAZEEZ12000081251,Newton,NH,3858,168535,16w6i
142676012,perfteacher3118130712000455648@schlperf.com,SANDRA12000455648,ACKIENSON12000455648,Brier Hill,NY,13614,30084066,16zkh
142676030,perfteacher1818130712000202730@schlperf.com,CINDY12000202730,ABNY12000202730,New Haven,CT,6502,155825,16xbh
142676049,perfteacher2818130712000202797@schlperf.com,ANN12000202797,ABORN12000202797,Wolcott,CT,6716,73780,16xdb
142676066,perfteacher2018130712000222962@schlperf.com,GERRY12000222962,ABRAHAM12000222962,West Orange,NJ,7052,11957457,16xhy
142676081,perfteacher1818130712000202782@schlperf.com,CARRIE12000202782,ABOOD12000202782,Stratford,CT,6615,84605,16xcy
142676102,perfteacher2018130712000223002@schlperf.com,LARRY12000223002,ABRAHAM12000223002,Mountainside,NJ,7092,90896,16xj0
142676126,perfteacher21713071200058396@schlperf.com,BETH1200058396,ABBASS1200058396,North Reading,MA,1889,30128041,16vin
142676143,perfteacher21713071200058406@schlperf.com,DAWN1200058406,ABBATANGELO1200058406,Saugus,MA,1906,84456,16vix
142676162,perfteacher2618130712000212915@schlperf.com,ANDREA12000212915,ABRAHAM12000212915,Boonton Township,NJ,7005,84626,16xgl
142676180,perfteacher2618130712000212935@schlperf.com,CHASTITY12000212935,ABRAHAM12000212935,Fairview,NJ,7022,11937972,16xh3
142676197,perfteacher1518130712000212899@schlperf.com,LOGAN12000212899,ABPLANALP12000212899,Stamford,CT,6907,218049,16xg4
142676216,perfteacher1418130712000212875@schlperf.com,AMY12000212875,ABOUSSIE12000212875,Norwalk,CT,6858,11805271,16xfg
142676234,perfteacher2318130712000222988@schlperf.com,KAMI12000222988,ABRAHAM12000222988,Wood Ridge,NJ,7075,99189,16xim
142676252,perfteacher1518130712000212957@schlperf.com,ERIC12000212957,ABRAHAM12000212957,Verona,NJ,7044,23008763,16xhr
142676270,perfteacher2818130712000223016@schlperf.com,LUANN12000223016,ABRAHAM12000223016,Newark,NJ,7107,123219,16xjg
142676287,perfteacher3218130712000445554@schlperf.com,ERICH12000445554,ACKERMANN12000445554,Madison,NY,13402,84535,16zhx
142676312,perfteacher3319130712000169463@schlperf.com,VALERIE12000169463,ADDIS12000169463,Washington,DC,20405,203724,172im
142676326,perfteacher1618130712000223072@schlperf.com,TIMEA12000223072,ABRAHAM12000223072,Mahwah,NJ,7430,30128041,16xky
142676343,perfteacher3018130712000243252@schlperf.com,AMY12000243252,ABRAMAITYS12000243252,Dover,NJ,7801,11895480,16xpy
142676368,perfteacher2718130712000233086@schlperf.com,YVONNE12000233086,ABRAHAM12000233086,Riverdale,NJ,7457,78242,16xld
142676390,perfteacher1818130712000233116@schlperf.com,NANCY12000233116,ABRAHAMS12000233116,Totowa,NJ,7511,11764494,16xm6
142676405,perfteacher21813071200001568@schlperf.com,INDU1200001568,ABBI1200001568,Wollaston,MA,2170,11946203,16vng
142676423,perfteacher1818130712000233155@schlperf.com,CINDY12000233155,ABRAHAMSON12000233155,Norwood,NJ,7648,413195,16xna
142676440,perfteacher2418130712000243211@schlperf.com,MELISSA12000243211,ABRAHMS12000243211,Freehold,NJ,7728,99189,16xox
142676463,perfteacher2218130712000233182@schlperf.com,NOREEN12000233182,ABRAHAMSON12000233182,Fair Haven,NJ,7704,23062923,16xo0
142676484,perfteacher3418130712000465753@schlperf.com,CINDY12000465753,ACKLIN12000465753,Meredith,NY,13753,84605,16znf
142676500,perfteacher318130712000121769@schlperf.com,KAITLIN12000121769,ABELL12000121769,Pembroke,ME,4666,169492,16wkp
142676521,perfteacher3218130712000465806@schlperf.com,JOE12000465806,ACKZINSKI12000465806,Sanitaria Springs,NY,13833,11817400,16zow
142676537,perfteacher3319130712000189770@schlperf.com,KELLIE12000189770,ADELBERG12000189770,West Hyattsville,MD,20788,284299,172qy
142676558,perfteacher2018130712000263486@schlperf.com,MEREDITH12000263486,ABRAMS12000263486,Wenonah,NJ,8090,30084335,16xwg
142676576,perfteacher2018130712000263505@schlperf.com,REBECCA12000263505,ABRAMS12000263505,Camden,NJ,8101,91353,16xwz
142676596,perfteacher318130712000131868@schlperf.com,MARK12000131868,ABELS12000131868,Sherman Station,ME,4777,196855,16wnj
142676613,perfteacher3518130712000485963@schlperf.com,CEASAR12000485963,ACOSTA12000485963,West Seneca,NY,14210,11842092,16zt8
142676630,perfteacher3518130712000485980@schlperf.com,CRYSTAL12000485980,ACOSTA12000485980,Buffalo,NY,14218,260942,16ztp
142676649,perfteacher2318130712000253450@schlperf.com,KRISTY12000253450,ABRAMS12000253450,Penns Grove,NJ,8069,11816383,16xvg
142676668,perfteacher2318130712000253470@schlperf.com,MARCI12000253470,ABRAMS12000253470,Stratford,NJ,8084,317489,16xw0
142676689,perfteacher3319130712000199968@schlperf.com,JEROME12000199968,ADER12000199968,Millersville,MD,21108,23006309,172wi
142676706,perfteacher3218130712000253369@schlperf.com,DARA12000253369,ABRAMS12000253369,Long Beach Township,NJ,8008,11918028,16xt8
142676726,perfteacher3218130712000253389@schlperf.com,FELICIA12000253389,ABRAMS12000253389,Laurel Springs,NJ,8021,112297,16xto
142676743,perfteacher3418130712000486051@schlperf.com,ISELDA12000486051,ACOSTA12000486051,Conesus,NY,14435,130898,16zvm
142676761,perfteacher3418130712000486067@schlperf.com,JESSICA12000486067,ACOSTA12000486067,Henrietta,NY,14467,44180,16zw7
142676777,perfteacher2718130712000263495@schlperf.com,NANCY12000263495,ABRAMS12000263495,West Deptford,NJ,8096,179688,16xwq
142676795,perfteacher3218130712000253463@schlperf.com,LISE12000253463,ABRAMS12000253463,Mannington,NJ,8079,11792553,16xvs
142676811,perfteacher2018130712000283736@schlperf.com,JARED12000283736,ABREU12000283736,Pine Beach,NJ,8741,85274,16y3e
142676828,perfteacher3618130712000566623@schlperf.com,TERESA12000566623,ACUNA12000566623,Pittsburgh,PA,15282,23006309,170bm
142676845,perfteacher3618130712000566646@schlperf.com,DORIS12000566646,ACZON12000566646,Dilliner,PA,15327,509797,170c8
142676862,perfteacher21813071200005896@schlperf.com,RYAN1200005896,ABBOTT1200005896,South Kingstown,RI,2879,11883917,16vwi
142676881,perfteacher2818130712000263508@schlperf.com,RICHARD12000263508,ABRAMS12000263508,Haddon Township,NJ,8104,11862587,16xx7
142676900,perfteacher2418130712000283720@schlperf.com,ESMILDA12000283720,ABREU12000283720,Brick,NJ,8723,293074,16y2x
142676917,perfteacher2418130712000283738@schlperf.com,JENNIFER12000283738,ABREU12000283738,Point Pleasant Boro,NJ,8742,11812571,16y3g
142676936,perfteacher3418130712000273619@schlperf.com,KELLY12000273619,ABRAO12000273619,Blawenburg,NJ,8504,30085620,16y04
142676954,perfteacher2418130712000283776@schlperf.com,SIGNA12000283776,ABREU12000283776,High Bridge,NJ,8829,169492,16y4i
142676984,perfteacher2818130712000273605@schlperf.com,SHARI12000273605,ABRAMSON12000273605,Richland,NJ,8350,53953,16xzr
142677002,perfteacher3418130712000273673@schlperf.com,ROSIE12000273673,ABREGO12000273673,Hamilton,NJ,8610,11840890,16y1o
142677019,perfteacher2218130712000283761@schlperf.com,MIMMA12000283761,ABREU12000283761,Dayton,NJ,8810,23002908,16y42
142677036,perfteacher3718130712000586950@schlperf.com,KIMBERLY12000586950,ADAM12000586950,Frostburg,PA,15767,53953,170km
142677057,perfteacher2218130712000283796@schlperf.com,JENNIFER12000283796,ABRICA12000283796,Piscataway,NJ,8855,81504,16y53
142677075,perfteacher3718130712000596995@schlperf.com,SALLY12000596995,ADAM12000596995,Sinnamahoning,PA,15861,168456,170lw
142677092,perfteacher3718130712000597016@schlperf.com,WENDY12000597016,ADAM12000597016,Cassandra,PA,15925,90896,170mg
142677111,perfteacher3618130712000303947@schlperf.com,DARLA12000303947,ABSHERE12000303947,New York,NY,10170,23006309,16y98
142677129,perfteacher3518130712000293877@schlperf.com,BEN12000293877,ABRUZZI12000293877,New York,NY,10038,11890455,16y7c
142677148,perfteacher3518130712000293896@schlperf.com,PAM12000293896,ABRUZZO12000293896,New York,NY,10103,11840890,16y7u
142677167,perfteacher3518130712000293918@schlperf.com,DAWN12000293918,ABSHEAR12000293918,New York,NY,10125,11805271,16y8g
142677182,perfteacher3618130712000304021@schlperf.com,PAM12000304021,ABSTON12000304021,Bronx,NY,10468,200386,16ybb
142677198,perfteacher4118130712000374772@schlperf.com,ROSANA12000374772,ACEVEDO12000374772,Hoosick Falls,NY,12090,99189,16yw5
142677215,perfteacher4118130712000374789@schlperf.com,SYLVIA12000374789,ACEVEDO12000374789,Nassau,NY,12123,84605,16ywn
142677231,perfteacher2818130712000293854@schlperf.com,MISTY12000293854,ABRON12000293854,New York,NY,10014,11753037,16y6o
142677250,perfteacher4118130712000374827@schlperf.com,ALICIA12000374827,ACEVES12000374827,Stamford,NY,12167,309300,16yxq
142677269,perfteacher3618130712000314112@schlperf.com,HANEEN12000314112,ABUBAKR12000314112,White Plains,NY,10602,11854204,16ydv
142677285,perfteacher3218130712000303964@schlperf.com,CHRISTINA12000303964,ABSHIRE12000303964,New York,NY,10249,30128041,16y9r
142677304,perfteacher4018130712000374768@schlperf.com,RENEE12000374768,ACEVEDO12000374768,Guilderland Center,NY,12085,171601,16yw3
142677322,perfteacher2718130712000303960@schlperf.com,AMY12000303960,ABSHIRE12000303960,New York,NY,10211,209791,16y9m
142677337,perfteacher3018130712000334298@schlperf.com,THANIA12000334298,ACARON12000334298,Brooklyn,NY,11234,80402,16yiy
142677352,perfteacher3518130712000314128@schlperf.com,SONIA12000314128,ABUGALYON12000314128,Eastchester,NY,10707,134812,16ye9
142677370,perfteacher3418130712000314056@schlperf.com,TARALYN12000314056,ABTS12000314056,Garrison,NY,10524,11930380,16ycb
142677386,perfteacher3818130712000344423@schlperf.com,LORI12000344423,ACCOVELLI12000344423,Jfk Airport,NY,11430,50574,16ymi
142677405,perfteacher3818130712000344444@schlperf.com,DEBORAH12000344444,ACCURSO12000344444,Carle Place,NY,11514,11832083,16yn2
142677422,perfteacher4118130712000394998@schlperf.com,GRETCHEN12000394998,ACHESON12000394998,Shokan,NY,12481,94416,16z2g
142677439,perfteacher2618130712000324227@schlperf.com,JAIRAJ12000324227,ABUVALA12000324227,Kings Point,NY,11024,104865,16yh1
142677455,perfteacher41713071200055186@schlperf.com,JAMIE1200055186,ABARE1200055186,Monroe Bridge,MA,1350,50574,16vcs
142677473,perfteacher41713071200055194@schlperf.com,HEIDEE1200055194,ABARIDO1200055194,Orange,MA,1364,23008636,16vd0
142677491,perfteacher41713071200055201@schlperf.com,DEEDEE1200055201,ABAROA1200055201,South Deerfield,MA,1373,112791,16vd7
142677510,perfteacher4118130712000395087@schlperf.com,TRICIA12000395087,ACHORD12000395087,Staatsburg,NY,12580,284299,16z4w
142677528,perfteacher4118130712000405104@schlperf.com,KRISTOPHER12000405104,ACHTER12000405104,Poughkeepsie,NY,12603,348707,16z5c
142677547,perfteacher4018130712000395010@schlperf.com,PETER12000395010,ACHESON12000395010,West Shokan,NY,12494,11840890,16z2t
142677565,perfteacher3818130712000354612@schlperf.com,CASIE12000354612,ACEVEDO12000354612,Lake Ronkonkoma,NY,11779,293074,16yrq
142677581,perfteacher3319130712000037593@schlperf.com,CHRISTEN12000037593,ADAMS12000037593,Mount Holly Springs,PA,17065,284299,1712i
142677599,perfteacher3319130712000037617@schlperf.com,CLEMMER12000037617,ADAMS12000037617,Shermans Dale,PA,17090,23134288,17136
142677618,perfteacher3518130712000334407@schlperf.com,JOSEPH12000334407,ACCORSO12000334407,Rosedale,NY,11422,11812571,16ym0
142677639,perfteacher3518130712000344424@schlperf.com,JENNIFER12000344424,ACCRA12000344424,Jamaica,NY,11430,78242,16ymj
142677656,perfteacher4418130712000435508@schlperf.com,SAMUEL12000435508,ACKERMAN12000435508,Cherry Valley,NY,13320,23006309,16zgl
142677672,perfteacher3218130712000334359@schlperf.com,PAT12000334359,ACCETTOLA12000334359,Jackson Heights,NY,11372,11946203,16ykq
142677692,perfteacher3518130712000344478@schlperf.com,BARBARA12000344478,ACEBO12000344478,Westbury,NY,11568,11859358,16yo2
142677711,perfteacher4418130712000445564@schlperf.com,KELLY12000445564,ACKERMANN12000445564,South Edmeston,NY,13411,22997424,16zi5
142675075,perfteacher1518130712000121762@schlperf.com,ELIZABETH12000121762,ABELL12000121762,Cooper,ME,4657,112791,16wkk
142675091,perfteacher1318130712000131856@schlperf.com,BEN12000131856,ABELS12000131856,Presque Isle,ME,4769,23062997,16wn5
142675112,perfteacher2318130712000354580@schlperf.com,ADA12000354580,ACEVEDO12000354580,Islandia,NY,11749,11776683,16yqr
142675131,perfteacher1318130712000131894@schlperf.com,COLLEEN12000131894,ABEN12000131894,North Haven,ME,4853,260942,16wob
142675153,perfteacher1518130712000131844@schlperf.com,JOY12000131844,ABELN12000131844,Mars Hill,ME,4758,23062923,16wmu
142675172,perfteacher2118130712000141990@schlperf.com,RICHARD12000141990,ABERCROMBIE12000141990,Madrid Township,ME,4966,11914672,16wqx
142675188,perfteacher1018130712000131880@schlperf.com,CARLY12000131880,ABELSON12000131880,Hamlin,ME,4785,23082836,16wnt
142675206,perfteacher1018130712000131899@schlperf.com,CARL12000131899,ABEND12000131899,Tenants Harbor,ME,4859,78242,16woe
142675226,perfteacher1018130712000131919@schlperf.com,AMY12000131919,ABENDROTH12000131919,Waldo,ME,4915,57603,16wou
142675247,perfteacher1618130712000131961@schlperf.com,CHARLEEN12000131961,ABERCROMBIE12000131961,Parlin Pond Township,ME,4945,422848,16wq2
142675267,perfteacher1618130712000141979@schlperf.com,KRISTY12000141979,ABERCROMBIE12000141979,Mercer,ME,4957,214427,16wql
142675288,perfteacher1718130712000141992@schlperf.com,SARAH12000141992,ABERCROMBIE12000141992,Pittsfield,ME,4967,169492,16wqw
142675308,perfteacher1718130712000142009@schlperf.com,SPORTSMEDOF12000142009,ABERDEEN12000142009,Prospect,ME,4981,56992,16wrg
142675324,perfteacher1618130712000142039@schlperf.com,KIMBERLY12000142039,ABERLE12000142039,Corinth,VT,5039,11884711,16wsb
142675343,perfteacher1318130712000152117@schlperf.com,JASON12000152117,ABERNATHY12000152117,Sandgate,VT,5250,260942,16wuf
142675361,perfteacher2318130712000142086@schlperf.com,CHAD12000142086,ABERNATHY12000142086,Windsor,VT,5089,57646,16wtj
142675380,perfteacher1318130712000152155@schlperf.com,MATTHEW12000152155,ABERNATHY12000152155,West Halifax,VT,5358,410611,16wvh
142675401,perfteacher2318130712000152130@schlperf.com,KAREN12000152130,ABERNATHY12000152130,Guilford,VT,5301,30119144,16wuq
142675421,perfteacher2171307120005296@schlperf.com,KATHY120005296,ABAIR120005296,Springfield,MA,1108,23082836,16vaa
142675442,perfteacher2618130712000374820@schlperf.com,SANDRA12000374820,ACEVEDO12000374820,Selkirk,NY,12158,77386,16yxh
142675459,perfteacher2218130712000152149@schlperf.com,MARGARET12000152149,ABERNATHY12000152149,Townshend,VT,5353,579594,16wva
142675478,perfteacher2218130712000152167@schlperf.com,PAULA12000152167,ABERNATHY12000152167,South Burlington,VT,5403,91353,16wvt
142675500,perfteacher1718130712000152211@schlperf.com,WINIFRED12000152211,ABERNATHY12000152211,Richford,VT,5476,23001479,16wx1
